x,y
0.00040727181476540864,0.0031789669301360846
0.0008070258772931993,0.00582585483789444
0.0012607957469299436,0.008202851749956608
0.0014252749970182776,0.009700152091681957
0.0012656262842938304,0.009781595319509506
0.0015778394881635904,0.01010951679199934
0.0007015826995484531,0.010297626256942749
0.0012157593155279756,0.008971357718110085
0.0012109501985833049,0.008724229410290718
0.001165547757409513,0.008151344023644924
0.0014453671174123883,0.008406337350606918
0.001135268248617649,0.00764581048861146
0.001119697466492653,0.007468449417501688
0.0007640188559889793,0.00744641711935401
0.0007393809501081705,0.007889791391789913
0.001035492168739438,0.006161026190966368
0.001450211158953607,0.007318205200135708
0.0021406125742942095,0.008531633764505386
0.0010564944241195917,0.006355611141771078
0.0007003289647400379,0.005039787385612726
0.0006762681878171861,0.004802930634468794
-0.003170774318277836,-3.3309755963273346e-05
0.0012885744217783213,-0.0008081247797235847
0.004911520518362522,0.016359299421310425
0.008729645051062107,0.039782408624887466
0.016284745186567307,0.06567558646202087
0.018509410321712494,0.08357102423906326
0.019699420779943466,0.09424055367708206
0.019471269100904465,0.10087008029222488
0.018476063385605812,0.10208546370267868
0.017344605177640915,0.09906095266342163
0.017685502767562866,0.09308964014053345
0.01958405412733555,0.08816896378993988
0.019374914467334747,0.08427991718053818
0.019519181922078133,0.08081933856010437
0.02054583467543125,0.07848231494426727
0.021158430725336075,0.07659828662872314
0.03309217467904091,0.08954876661300659
0.02694089151918888,0.0866875872015953
0.02704036980867386,0.07921016216278076
0.031701505184173584,0.07594402879476547
0.029814446344971657,0.07446236163377762
0.029690701514482498,0.07403966784477234
0.02501329407095909,0.07928989082574844
0.02696693316102028,0.08271820843219757
0.03325497359037399,0.08289477974176407
0.0369873084127903,0.08517947793006897
0.03932658210396767,0.0823243260383606
0.04209715873003006,0.07809589058160782
0.045812491327524185,0.07518506050109863
0.04876405745744705,0.06993655860424042
0.04708282649517059,0.06809084117412567
0.0474095456302166,0.06478440016508102
0.04927647113800049,0.0711643323302269
0.05386929586529732,0.06559853255748749
0.061157625168561935,0.07179851830005646
0.05922483652830124,0.07914220541715622
0.058667272329330444,0.08001744747161865
0.04899119585752487,0.07986965030431747
0.043870776891708374,0.08512460440397263
0.035155005753040314,0.08531535416841507
0.033587973564863205,0.08622448146343231
0.025717956945300102,0.10307521373033524
0.03286813572049141,0.09605268388986588
0.024778196588158607,0.1072029173374176
0.023024477064609528,0.11119211465120316
0.021331198513507843,0.12547701597213745
0.019802307710051537,0.1339549869298935
0.02686282992362976,0.13903842866420746
0.026765862479805946,0.1462969183921814
0.02882217802107334,0.14299142360687256
0.013800290413200855,0.17193268239498138
0.025466151535511017,0.16928979754447937
0.029000654816627502,0.16020621359348297
0.03898462653160095,0.1612127274274826
0.044428739696741104,0.14883512258529663
0.05213804915547371,0.14190639555454254
0.06181623414158821,0.12304956465959549
0.0691918358206749,0.10825682431459427
0.07239603251218796,0.10045213252305984
0.07565988600254059,0.10691127181053162
0.0792967826128006,0.10317739844322205
0.07709740847349167,0.0964716300368309
0.08113580197095871,0.084389828145504
0.09019921720027924,0.0801762267947197
0.09263111650943756,0.0775294229388237
0.09878908097743988,0.0768362283706665
0.09672602266073227,0.07977379858493805
0.08537802845239639,0.06997132301330566
0.08839818090200424,0.034502819180488586
0.08770368248224258,0.02352345548570156
0.08662565052509308,0.011995233595371246
0.08095785230398178,0.005323152989149094
0.0771617591381073,0.006957260426133871
0.06623108685016632,0.0051657576113939285
0.0694386437535286,0.006540302187204361
0.06307101994752884,0.004787932150065899
0.05961373448371887,-0.004970428068190813
0.04750019684433937,0.0005826489650644362
0.037337031215429306,-0.007748965639621019
0.028891654685139656,-0.025692181661725044
0.02346864528954029,-0.03037489578127861
0.012081692926585674,-0.029524773359298706
0.01957475207746029,-0.05054815858602524
0.017687631770968437,-0.052465345710515976
0.019841192290186882,-0.05151890218257904
0.016374807804822922,-0.046460673213005066
0.01718640699982643,-0.05304645746946335
0.011521256528794765,-0.058199986815452576
0.001422145520336926,-0.04750450327992439
0.014319346286356449,-0.056220196187496185
0.001947174547240138,-0.0742853581905365
0.0260789655148983,-0.07969541102647781
0.09030106663703918,-0.0721326544880867
0.18566027283668518,-0.06391151994466782
0.2769033908843994,-0.06598740071058273
0.3770453929901123,-0.06541329622268677
0.44620588421821594,-0.07329858839511871
0.5195909738540649,-0.07371450960636139
0.5947136878967285,-0.07894671708345413
0.6468279957771301,-0.08071576803922653
0.705867350101471,-0.10617610812187195
0.7286739349365234,-0.12336650490760803
0.7924731969833374,-0.11064445972442627
0.8428159952163696,-0.12085068225860596
0.8783054351806641,-0.13294725120067596
0.9236627817153931,-0.1344456970691681
1.0412392616271973,-0.11618082970380783
1.0700492858886719,-0.13602280616760254
1.104948878288269,-0.140122652053833
1.0142207145690918,-0.1307019740343094
0.9382689595222473,-0.16481199860572815
0.9348968267440796,-0.17738820612430573
0.9150501489639282,-0.16151754558086395
0.8453152179718018,-0.16213679313659668
0.8519330620765686,-0.10738514363765717
0.830485463142395,-0.09393764287233353
0.8351320624351501,-0.07605817914009094
0.8280315399169922,-0.08230216801166534
0.7960273027420044,-0.04987151920795441
0.845524251461029,-0.04836069792509079
0.8733591437339783,-0.05673602968454361
0.8710276484489441,-0.05796927586197853
0.8791289329528809,-0.04667895287275314
0.819995105266571,-0.1077619418501854
0.834546685218811,-0.08138694614171982
0.7958804368972778,-0.053156618028879166
0.8033991456031799,-0.04107171297073364
0.822788417339325,-0.0060761841014027596
0.821434736251831,0.005553779657930136
0.9071366786956787,-0.0027568102814257145
0.9221850037574768,0.011586830951273441
0.917124330997467,-0.036764249205589294
0.8805372714996338,-0.02799457684159279
0.8664122819900513,-0.02441217564046383
0.8227654099464417,0.04915386438369751
0.8075532913208008,0.12150222808122635
0.801672637462616,0.20731399953365326
0.8043952584266663,0.30541107058525085
0.7919110059738159,0.4024249017238617
0.797225296497345,0.47424015402793884
0.8094375729560852,0.5552307367324829
0.8070974349975586,0.6138566136360168
0.8105456233024597,0.6124786734580994
0.8101816177368164,0.763757050037384
0.8097943067550659,0.8350376486778259
0.808472216129303,0.9088921546936035
0.8142774701118469,0.9892145991325378
0.8159871697425842,1.0146640539169312
0.827161967754364,1.0991451740264893
0.8284275531768799,1.1809533834457397
0.8291605710983276,1.2423841953277588
0.8322089314460754,1.2848398685455322
0.8364118933677673,1.3599491119384766
0.8453872203826904,1.4404476881027222
0.8431376218795776,1.489858865737915
0.8560401797294617,1.5772597789764404
0.8690605759620667,1.6372236013412476
0.8443078994750977,1.7074542045593262
0.8302528858184814,1.772163987159729
0.8463395833969116,1.8437292575836182
0.8179887533187866,1.9159327745437622
0.8052092790603638,1.9571980237960815
0.8112131357192993,1.9957090616226196
0.8255478739738464,2.0613856315612793
0.8215475082397461,2.1443898677825928
0.8389514684677124,2.18445086479187
0.828113853931427,2.2597670555114746
0.8183000683784485,2.314727306365967
0.8407487869262695,2.4093234539031982
0.8227594494819641,2.485865354537964
0.8364676833152771,2.584379196166992
0.8505053520202637,2.6647982597351074
0.850724995136261,2.7162418365478516
0.8680838346481323,2.790147304534912
0.8868594169616699,2.860590934753418
0.9015668034553528,2.9577808380126953
0.9004650712013245,3.04213285446167
0.9129958748817444,3.129420042037964
0.9369974136352539,3.193584442138672
0.937268853187561,3.262145519256592
0.9067341089248657,3.326704740524292
0.8983996510505676,3.4014739990234375
0.9004740118980408,3.469841241836548
0.9147475361824036,3.5330612659454346
0.9423835277557373,3.615511417388916
0.9480494260787964,3.6784465312957764
0.95948326587677,3.7594168186187744
0.9687185883522034,3.8213231563568115
0.979518711566925,3.889066696166992
0.979941189289093,3.957090139389038
0.9763725399971008,4.027618885040283
0.9804213643074036,4.096762657165527
0.9715514183044434,4.182882308959961
1.0056769847869873,4.261263370513916
1.010818362236023,4.332870960235596
1.01002037525177,4.402130126953125
1.0049080848693848,4.49163293838501
1.002219796180725,4.583213806152344
0.9989950656890869,4.654766082763672
0.9957981705665588,4.735881328582764
0.9970515370368958,4.811315059661865
1.001932978630066,4.911684989929199
1.0056180953979492,5.001214981079102
1.0155102014541626,5.0831756591796875
1.0185097455978394,5.1428046226501465
1.0083922147750854,5.245565414428711
1.01792573928833,5.283642768859863
1.0164997577667236,5.312570571899414
0.9679505825042725,5.318162441253662
0.9834829568862915,5.294783115386963
1.0105422735214233,5.250675678253174
1.0061373710632324,5.203675746917725
0.9895448684692383,5.171579360961914
0.9534589648246765,5.1519880294799805
0.980467677116394,5.13379430770874
0.9876150488853455,5.13203763961792
0.9848030209541321,5.139045238494873
1.0210505723953247,5.157670974731445
1.0193384885787964,5.175591468811035
1.0146485567092896,5.172906875610352
1.0227857828140259,5.156215190887451
1.0785821676254272,5.225193500518799
1.0411396026611328,5.217781066894531
1.0361860990524292,5.211894989013672
1.039921522140503,5.196163654327393
1.0805025100708008,5.190348148345947
1.0922248363494873,5.195878028869629
1.1095972061157227,5.191058158874512
1.1282249689102173,5.191713333129883
1.0986708402633667,5.210098743438721
1.0834771394729614,5.221468448638916
1.0401554107666016,5.203483581542969
0.9853765964508057,5.20518684387207
0.9524580240249634,5.203684329986572
0.8792245388031006,5.194896221160889
0.7994630932807922,5.170280933380127
0.6903935074806213,5.154240131378174
0.6116127371788025,5.145793914794922
0.5141949653625488,5.12750244140625
0.4342915713787079,5.114279747009277
0.3440605103969574,5.105794429779053
0.2630288898944855,5.098886489868164
0.1781068742275238,5.098194122314453
0.1246270015835762,5.10944128036499
0.07827801257371902,5.110629558563232
0.021983815357089043,5.128257751464844
-0.011626552790403366,5.125974655151367
-0.0564093254506588,5.1560564041137695
-0.09195995330810547,5.160300254821777
-0.1718219816684723,5.162906169891357
-0.2597620189189911,5.167710781097412
-0.3356367349624634,5.164074420928955
-0.40818652510643005,5.172323226928711
-0.4392916262149811,5.1801862716674805
-0.5346608757972717,5.162158489227295
-0.5627337694168091,5.145346164703369
-0.6197630167007446,5.133183479309082
-0.6835183501243591,5.103858470916748
-0.7160850167274475,5.078555583953857
-0.7585684657096863,5.061612606048584
-0.8338472843170166,5.041723728179932
-0.8931055068969727,5.044778823852539
-0.9557576179504395,5.044249057769775
-1.0259817838668823,5.044742107391357
-1.1161503791809082,5.0499372482299805
-1.1403898000717163,5.047935962677002
-1.191296100616455,5.039292335510254
-1.2622570991516113,5.035031318664551
-1.3237861394882202,5.031705856323242
-1.373000144958496,5.040292739868164
-1.4365332126617432,5.049625396728516
-1.5061872005462646,5.077064514160156
-1.5648550987243652,5.097330570220947
-1.6362401247024536,5.118632793426514
-1.701087474822998,5.1177754402160645
-1.7750009298324585,5.119706630706787
-1.852800965309143,5.12133264541626
-1.954898715019226,5.120401382446289
-2.010309934616089,5.12169885635376
-2.0626132488250732,5.116565227508545
-2.1192522048950195,5.109539985656738
-2.1756060123443604,5.109772205352783
-2.243582248687744,5.114013671875
-2.3327560424804688,5.110909461975098
-2.3763699531555176,5.112221717834473
-2.4602503776550293,5.1157612800598145
-2.526185989379883,5.120457172393799
-2.60880708694458,5.116508960723877
-2.6732609272003174,5.123637676239014
-2.7430334091186523,5.124069690704346
-2.8209140300750732,5.129287242889404
-2.902071714401245,5.1210408210754395
-2.9598774909973145,5.122684478759766
-3.030595541000366,5.115569591522217
-3.1147866249084473,5.0974812507629395
-3.1709680557250977,5.091471195220947
-3.240600347518921,5.092531204223633
-3.310199022293091,5.093971252441406
-3.367907762527466,5.092251777648926
-3.4537086486816406,5.091775417327881
-3.5319597721099854,5.083549499511719
-3.6048929691314697,5.080190181732178
-3.6793124675750732,5.084187984466553
-3.7418136596679688,5.08273983001709
-3.788588285446167,5.085927486419678
-3.8569743633270264,5.077103614807129
-3.907489776611328,5.089224815368652
-4.008555889129639,5.075498104095459
-4.047430515289307,5.091331958770752
-4.042409420013428,5.095870494842529
-4.010983943939209,5.104546546936035
-3.953477621078491,5.142462730407715
-3.9510719776153564,5.166923522949219
-3.9175620079040527,5.157351970672607
-3.911085367202759,5.1482157707214355
