x1,y1,x2,y2
-1.2375248564664458,-3.2238624708674988,0.0,0.0
-1.2380548912222125,-3.225243258613653,0.0,0.0
-1.238382087812508,-3.2260956348730354,0.0,0.0
-1.2389255534819865,-3.2275114113456387,0.0,0.0
-1.2389255534819865,-3.2275114113456387,0.0,0.0
-1.2391152948698236,-3.22800570456022,0.0,0.0
-1.2391438870493825,-3.2280801897345337,0.0,0.0
-1.2396467347264257,-3.2293901527191853,0.0,0.0
-1.2404741059508073,-3.231545528448265,0.0,0.0
-1.2404741059508073,-3.231545528448265,0.0,0.0
-1.2415216955842887,-3.234274592746725,0.0,0.0
-1.2421937333603326,-3.2360253110081523,0.0,0.0
-1.2430050003255146,-3.2381387337076877,0.0,0.0
-1.2439424251789275,-3.240580808942283,0.0,0.0
-1.2446665732921642,-3.2424672792732903,0.0,0.0
-1.2446665732921642,-3.2424672792732903,0.0,0.0
-1.244218810837762,-3.241300818199728,0.0,0.0
-1.2431959452983645,-3.2386361623683975,0.0,0.0
-1.2420545416729134,-3.2356627042653403,0.0,0.0
-1.2414634842554848,-3.234122947050597,0.0,0.0
-1.2414634842554848,-3.234122947050597,0.0,0.0
-1.241223375817485,-3.2334974431844064,0.0,0.0
-1.2412685577476483,-3.233615146136605,0.0,0.0
-1.241547876533718,-3.2343427964517706,0.0,0.0
-1.2417788103008425,-3.2349443994831852,0.0,0.0
-1.2417788103008425,-3.2349443994831852,0.0,0.0
-1.238705828729907,-3.236665256748727,0.0,0.0
-1.2328013366942256,-3.2393504132836206,0.0,0.0
-1.227491940772995,-3.2417356036319105,0.0,0.0
-1.2230434855804762,-3.243734729618056,0.0,0.0
-1.2221426882176076,-3.2443538337331024,0.0,0.0
-1.2221426882176076,-3.2443538337331024,0.0,0.0
-1.2212917378948678,-3.2449091596321487,0.0,0.0
-1.2232608698804792,-3.2438744754334663,0.0,0.0
-1.2248626288734732,-3.2425023708567173,0.0,0.0
-1.2261424368390275,-3.240828567938996,0.0,0.0
-1.2261424368390275,-3.240828567938996,0.0,0.0
-1.2273057298416143,-3.239319522203239,0.0,0.0
-1.2283667675227254,-3.2379549167715056,0.0,0.0
-1.2293375309575705,-3.2367176887940037,0.0,0.0
-1.2303740936952792,-3.2359736926726956,0.0,0.0
-1.2303740936952792,-3.2359736926726956,0.0,0.0
-1.2314719858246626,-3.235676775655809,0.0,0.0
-1.2324854842019877,-3.235417962872944,0.0,0.0
-1.2332759794382608,-3.234811096867665,0.0,0.0
-1.2337254727527105,-3.2335272847515437,0.0,0.0
-1.2337254727527105,-3.2335272847515437,0.0,0.0
-1.2340032969079144,-3.2319891410749064,0.0,0.0
-1.2341231010473954,-3.2302162048345564,0.0,0.0
-1.234367704056286,-3.2289313121668077,0.0,0.0
-1.234728099729917,-3.2280988127957797,0.0,0.0
-1.235195825160419,-3.2276859281911814,0.0,0.0
-1.235195825160419,-3.2276859281911814,0.0,0.0
-1.235500014220024,-3.2269775103382217,0.0,0.0
-1.235651427297191,-3.225993083659658,0.0,0.0
-1.235660169143554,-3.2247513031907293,0.0,0.0
-1.2356656620644222,-3.2236084022345843,0.0,0.0
-1.2356656620644222,-3.2236084022345843,0.0,0.0
-1.2357954815410415,-3.2228903262059405,0.0,0.0
-1.2360419902296658,-3.2225712532798467,0.0,0.0
-1.2362713746945442,-3.2222970536367086,0.0,0.0
-1.2363568884555458,-3.2217323325099465,0.0,0.0
-1.2363070036172508,-3.220894222826921,0.0,0.0
-1.2363070036172508,-3.220894222826921,0.0,0.0
-1.236114395390257,-3.2197589339972708,0.0,0.0
-1.235787709864596,-3.2183444770072427,0.0,0.0
-1.2353353994453824,-3.2166685296522,0.0,0.0
-1.2349076887141017,-3.215118252398226,0.0,0.0
-1.2349076887141017,-3.215118252398226,0.0,0.0
-1.2345042765459846,-3.2136888140744477,0.0,0.0
-1.2341247997395548,-3.2123753552033016,0.0,0.0
-1.233768832693242,-3.2111729828230833,0.0,0.0
-1.233701809661775,-3.2107695199516377,0.0,0.0
-1.2339081398283216,-3.211120821840297,0.0,0.0
-1.2339081398283216,-3.211120821840297,0.0,0.0
